evaluation_id,institution_id,institution_name,institution_size_tier,sub_institution_id,canonical_name,entity_size_tier,member_name,is_original_member,label
30,201459984,Guangdong University Of Finances and Economics,large,398802,information college of business,small,business school,0,0
30,201459984,Guangdong University Of Finances and Economics,large,398802,information college of business,small,school of information,0,0
30,201459984,Guangdong University Of Finances and Economics,large,398802,information college of business,small,college of information,0,0
30,201459984,Guangdong University Of Finances and Economics,large,398802,information college of business,small,faculty of information,0,0
31,76835614,University of Missouri,large,150439,department of biochemistry,large,department of biochemistry,1,1
31,76835614,University of Missouri,large,150439,department of biochemistry,large,biochemistry department,1,1
31,76835614,University of Missouri,large,150439,department of biochemistry,large,division of biochemistry,1,1
31,76835614,University of Missouri,large,150439,department of biochemistry,large,biochemistry division,1,1
31,76835614,University of Missouri,large,150439,department of biochemistry,large,department biochemistry,1,1
31,76835614,University of Missouri,large,150439,department of biochemistry,large,biochemistry laboratory,1,1
31,76835614,University of Missouri,large,150439,department of biochemistry,large,departments of department of biochemistry,1,1
31,76835614,University of Missouri,large,150439,department of biochemistry,large,departments of chemistry and biochemistry,1,0
31,76835614,University of Missouri,large,150439,department of biochemistry,large,departments of biochemistry,1,1
31,76835614,University of Missouri,large,150439,department of biochemistry,large,departmentof biochemistry,1,1
31,76835614,University of Missouri,large,150439,department of biochemistry,large,departments of biochemistry and chemistry,1,0
31,76835614,University of Missouri,large,150439,department of biochemistry,large,department of chemistry and biochemistry,1,0
31,76835614,University of Missouri,large,150439,department of biochemistry,large,department ofbiochemistry,1,1
31,76835614,University of Missouri,large,150439,department of biochemistry,large,departments of biochemistry and microbiology,1,0
31,76835614,University of Missouri,large,150439,department of biochemistry,large,departments of biochemistry and biological sciences,1,0
31,76835614,University of Missouri,large,150439,department of biochemistry,large,biochemistry and chemistry departments,1,0
31,76835614,University of Missouri,large,150439,department of biochemistry,large,department of bio chemistry,1,1
31,76835614,University of Missouri,large,150439,department of biochemistry,large,department of biochem istry,1,1
