"institution_id","ror_id","institution_name"
4210092514,"003wm4260",Universitario Crandon
4210138225,"0440hsj80",Perorsaanermik Ilinniarfik / College of Social Education
4210106273,"01htmkd76",Célia Helena Centro de Artes e Educação
4210113163,"024ntr864",Université Euro-Afrique
4210166320,"02ywxzr29",Brighton International University
4210155226,"056an2h19",Formedia
4210136946,"04g124k93",École Supérieure d'Informatique Appliquée à la Gestion
4210113278,"0235m5777",École Supérieure de Communication et de Publicité
4210096802,"00v13f844",Institut Supérieur d’Art Dramatique et d’Animation Culturelle
4210101071,"019y83h24",École Supérieure Vinci
4210104004,"013p21z46",Institut supérieur de la Magistrature
4210132445,"03dt5t405",École Supérieure d'Architecture d'Intérieur
4210158643,"05e2hx460",École Marocaine de Banque et de Commerce International
4210098501,"00zev5680",Agitel-Formation
4210091539,"000vz5322",SUR Escuela de Artes y Profesiones Artísticas
4210101849,"0167nty12",École des Avocats du Grand Ouest
4210106174,"01rjdjc72",Olberon (United Kingdom)
4210133815,"047e48t34",École Nationale d'Administration Pénitentiaire
4210125790,"03eg1sw22",Sheppey College
4210098489,"00ykfqt39",European Nuclear Safety Training & Tutoring Institute
4210124049,"02yh27171",Edexcel University
4210163272,"027q9sx94",Universite des Sciences Appliquée et Management
4210100017,"018v0f754",École Supérieure de la Magistrature
4210126555,"02xredb51",École Nationale Supérieure d'Architecture et de Paysage de Lille
4210137330,"02z0ywx65",Regionale scholengemeenschap Goeree-Overflakkee
4210116378,"02d2pe314",Carolus Magnus University
4210135001,"03pdfag88",Marecollege
4210087589,"002g6sj22",Bertrand Russell College
4210144968,"04d1ryd22",École des Avocats Rhône-Alpes
4210105612,"01hr7tp17",Institut Supérieur de Musique et de Pédagogie
4210141401,"04mx1wt49",Netherlands Research School for Literary Studies
4210152243,"04jxbkz90",Institute for Programming research and Algorithmics
4210167144,"04484bb06",International Research Universities Network
4210114405,"027hreq63",Koninklijke Scholengemeenschap
4210122830,"02gk2rq91",École Secondaire de Nyon Marens
4210087912,"002n9qz56",European School of Materials
4210145474,"04b9pxw89",Gymnasien Kirchenfeld
4210158805,"04tsrda09",Geschäftsstelle SVIAL
4210111684,"01pj8yd54",Beni American University
4210109656,"01qf8tz10",Kollegium Spiritus Sanctus Brig
4210157202,"05cdryb21",Université Montplaisir Tunis
4210123699,"0260evc53",Maschinenbauschule Ansbach
4210109904,"01x578c48",Emballasjeforeningen
4210128087,"036k6sw03",Tone Lise Academy
4210149983,"05t5dnk19",Forskerfabrikken
4210151205,"04vkn3s98",Centro Universale del Bel Canto
4210130917,"04efgec06",Sikkerhetssenteret Rørvik
4210124478,"036fhj216",Mære Landbruksskole
4210138673,"03225mv93",Museumspädagogische Zentrum
4210117410,"02enpq749",Edith-Stein-Schulstiftung des Bistums Magdeburg
4210097569,"00wg9tw09",Institut für Textoptimierung
4210149933,"0583z7951",Eckert Schools International
4210103670,"018fbs662",Nestor Bildungsinstitut
4210110643,"01rxgdr42",PECO-Institut
4210094211,"00jvbme10",Fachhochschule für Finanzen Brandenburg
4210092260,"00debpx34",MŠ Na Smetance
4210092795,"00jcm9s26",Toulcův Dvůr
4210115450,"036skbs59",Základní Škola a Mateřská Škola Angel
4210118082,"01q2qvt95",Institute of Hospitality Management in Prague
4210120195,"03mf7fw42",Tiffin University Prague
4210133974,"03t5pkx69",Mateřská školka Sokolovská
4210108852,"01p4pqq97",Šola za Risanje in Slikanje
4210108855,"01p7e9s80",Conservatorio Statale di Musica Domenico Cimarosa di Avellino
4210118640,"02faz3r42",Vyšší Odborná Škola Střední Průmyslová Škola
4210137406,"045975y75",Conservatorio di Musica Francesco Cilea
4210135557,"04bbdb654",Gymnázium Žamberk
4210102274,"018ryqx18",Základní škola Brno
4210127422,"033hftr56",Wyższa Szkoła Zdrowia Urody i Edukacji
4210121499,"02nzrsp96",Štátny Inštitút Odborného Vzdelávania
4210110206,"01zn7n052",Střední Průmyslová škola a Obchodní Akademie Uherský Brod
4210099367,"00jkz6g04",Gymnázium Ľudovíta Štúra
4210139376,"03ezj6665",NyföretagarCentrum
4210128904,"03ybvq281",Strednej Odbornej škole Lesníckej Banská Štiavnica
4210131841,"03br03g05",Bakomi
4210151599,"046y60k23",Wyższa Szkoła Bankowości i Finansów w Katowicach
4210127418,"0337t4k55",Országos Lelkipásztori Intézet
4210159885,"05gp0dh20",Sola Scriptura Teológiai Főiskola
4210160286,"0556k3d61",Puskás Tivadar Távközlési Technikum
4210162930,"05bhbn736",Szent Pál Akadémia
4210150211,"00y2f9m95",Benghazi Military University Academy
4210121408,"01xr78s65",Wyższa Szkoła Kultury Prawa i Sztuki Marketingu
4210122762,"02p0nzs51",Wyższa Szkoła Komunikowania i Mediów Społecznych im. Jerzego Giedroycia
4210127734,"03dw9f533",Warszawska Wyższa Szkoła Humanistyczna im. Bolesława Prusa
4210167014,"023a3sx48",Universitatea Mihae Eminescu Timisoara
4210163669,"033kg2g02",Sheppard and Lapsley Presbyterian University of Congo
4210134402,"02yac4e68",Wszechnica Mazurska w Olecku
4210097819,"00vk6ps98",Theatre College Luben Groys
4210123580,"03vek6g79",Tartu Emajoe School
4210153605,"04cfbcn47",Mikhailovsky Military Artillery Academy
4210124375,"03gca2v38",Production Management Institute of Southern Africa
4210166823,"021bqge38",St. Mary's University in Juba
4210167219,"05980js50",Dublin Metropolitan University
4210117121,"0265f5c42",Minshar School of Art
4210112772,"01kyzdy66",Al Imam Al Ouzai University
4210091610,"00cnm9016",Upper Volga Institute
4210162749,"05cwxhv57",V.V. Lukianov Orel Law Institute of the Ministry of Internal Affairs
4210161931,"04zv0pf29",Private University of Science and Arts
4210150766,"0443ap166",First Moscow Law Institute
4210120370,"02qcz1b43",Voronezh State Institute of Physical Culture
4210091441,"00244rn76",Zanzibar School of Health
4210163093,"0330wp883",Batumi Independent University
4210146933,"03jtxwz22",Stavropol Institute of VD Chursina
4210152847,"00jv97a42",University of Gedo
4210129395,"038t7hz69",IB Euro-Caucasus University
4210164872,"05pyptt64",Tbilisi University Metekhi
4210166158,"04y14h557",Educational University Interpharma Plus
4210167224,"0295ry046",St Grigol Peradze Tbilisi Teaching University
4210162440,"05baghp60",CPM Academy of Business
4210150221,"03teh9b51",Təfəkkür Universiteti
4210109036,"01nk7a404",Naryan-Mar Social and Humanitarian College
4210163033,"00xcz8739",Orenburg Municipal Higher College of Humanities and Natural Sciences
4210132665,"03kzg4d82",Chelyabinsk Law institute of Ministry of Internal Affairs of Russia
4210142921,"04n2vg926",Yamal Polar Agro-Economic College
4210101945,"010m5yq44",Planwel
4210164075,"04ff2nx78",Tajikistan–Russian Modern University
4210119859,"02m04pz98",Tashkent State Higher School of National Dance and Choreography
4210156436,"05r0gt719",Dadar Athornan Institute
4210114249,"02d9xx252",Bilquis Postgraduate College For Women
4210164106,"05re0wz96",Surgut 'Planet' Institute of World Economics and Business
4210165947,"056q6p894",Jagadguru Ramanandacharya Rajasthan Sanskrit University
4210152077,"04qjrz315",Universitet Kajnar
4210163276,"03avsjd39",Amruta Sinchana Spiritual University
4210112112,"020p1sa64",L.V. Prasad Film & TV Academy
4210165471,"00nmm3f40",Bhatkhande Music Institute University
4210143996,"03v63wq09","Novosibirsk Institute of Economy, Psychology and Law"
4210111739,"01h6epf62",Taimyr College
4210151221,"02b69zv86",National University of Arts and Culture Yangon
4210110885,"01yv6y468",Setec Institute
4210093320,"00m2v3519",Zasagt Khan institute
4210091640,"002rphp73",Universitas Tri Dharma
4210153086,"03ps0yk73",Florida International University Tianjin Center
4210150209,"03nbxaq37",Pyongyang University of Music and Dance
4210163787,"01zxpj864",Kim Il-Sung Military University
4210153081,"00wtvt142",Koryo Songgyungwan University
4210132275,"03vhyy859",Korea Tourism Research Association
4210157028,"05e81p556",Korea Corporate Education Center
4210126344,"02zvd3556",Okinawa Academy College
4210147698,"051pt2g47",Korean-German Vocational College
4210154863,"050vepj62",Arctic College of the Peoples of the North
4210087981,"006vpev48",Kumamoto Prefectural Minamata Technical High School
4210117833,"03b00jm70",Fukuoka Prefectural Kokura High School
4210099811,"010y4ef75",Kitakyushu Yahata Special Needs Schools
4210105689,"01b7rff52",Yamaguchi Prefectural Shimonoseki Industrial School
4210091517,"00bxxsn28",Oita Prefectural Yufu Support School
4210105026,"01afrat76",Oita Prefectural Hiji support school
4210118776,"02r4fh585",Oita Prefectural School for the Blind
4210120695,"01xpja968",Oita Prefectural Nascent Support School
4210153190,"04m7w1g19",Ehime Prefecture Iyo Agricultural High School
4210112707,"01sy8w588",Shimane Prefectural Daito High School
4210146110,"03gbnem78",Shimane Prefectural Matsue Technical High School
4210149149,"03p5s8507",Niihama City Sumino Elementary School
4210155583,"05sb2p455",Tottori Prefectural Chizu Agriculture and Forestry High School
4210135064,"03w09vt43",Minabe Senior High School
4210086116,"00k02x334",Osaka Prefectural Agricultural High School
4210134009,"0354gw976",Osaka Prefecture Hannan Visual Support School
4210106784,"01dxqnh08",Mie Prefecture TatsuTsu Commercial High School
4210153764,"05nnsck87",Mie Prefectural Hisai High School
4210122898,"03shw7f84",Aicihi Prefectural Kariya High School
4210120463,"02h7nc187",Aichi Prefectural Tsurugi hill high school
4210111708,"01qxfbw14",Aichi Prefectural Okazaki School for the Deaf
4210153465,"04xatxv47",Aichi Prefectural Xincheng East High School
4210129761,"034f1bj67",Shizuoka Prefectural Kakegawanishi High School
4210157055,"04t53ag79",Niigata Prefectural Naoetsu Secondary School
4210086561,"0037fca11",Australian Maritime and Fisheries Academy
4210120535,"02hjgfh88",Niigata Prefectural Kashiwazaki Technical High School
4210144309,"0576n6b98",Niigata Prefectural Niigata Central High School
4210148166,"05mvc7n02",Gunma Prefectural Isesaki Koyokotogakko
4210157681,"04r1zyg39",Denenchofu Lutheran Kindergarten
4210106400,"01m41n304",Kanagawa Prefectural Atsugi Kiyoshiminami High School
4210150185,"04j6f8w41",Kanagawa Prefectural Kanagawa Comprehensive Industry High School
4210147075,"05p1cse56",Kanagawa Prefectural Yokohama Hiranuma High School
4210119783,"02ewp2621",National Women's Education Center
4210105376,"01dwwtp07",Tokyo Metropolitan East High School
4210116290,"02cac9f06",Tokyo Metropolitan Musashi High School
4210118900,"0271q3486",Foundation Diamond Aging Society Research Foundation
4210123777,"034x19584",Tokyo Metropolitan School Personnel in Service Training Center
4210151919,"04d5hc132",Noside
4210152071,"04cz3rb18",Western Metropolitan Area University Association
4210166610,"05f211872",LEC Tokyo Legal Mind University
4210147233,"04eynnv65",Tochigi Prefectural Utsunomiya Commercial and Business High School
4210139662,"04gmk9p10",Ibaraki Prefecture Joso City Sugawara Elementary School
4210098543,"00eqr6v35",Katori City Higashiodo Elementary School
4210095781,"01kgg9w93",Ibaraki Prefectural Ota second high school
4210102554,"00tqkj625",Miyagi Prefecture Shibata Agriculture and Forestry High School
4210155824,"04n8wkx34",Miyagi Prefectural Hearing Support School
4210101506,"010vp6v57",Iwate Prefectural Shizukuishi High School
4210154596,"056mjwa25",Senshu University Kitakami welfare education technical school
4210141635,"03znyqq54",Ichinohe High School
4210102189,"01b123706",Miyagi Prefectural Ishinomaki Support School
4210091724,"00bdxyz12",Hokkaido Arisu High School
4210106764,"01m631n05","Southern Sakhalin Institute of Economics, Law and Computer Science"
4210142359,"049nq3475",Graceland International University
4210131700,"02vzczv80",College of Veterinarians of British Columbia
4210154108,"04trrf763",Universidad Tecnológica de Sinaloa
4210121385,"02k7ven88",Universidad Metropolitana del Centro
4210160671,"04fcs7q74",Universidad de la Ciénega
4210166297,"05j2xah23",Universidad Latina de América
4210088953,"013fgjz36",Universidad Lux
4210154544,"05q6sxg43",Universidad Interamericana del Norte
4210131279,"03y2n5b37",Universidad Católica Lumen Gentium
4210091834,"00e9yqc18",Universidad Tollancingo
4210111428,"01pkd0t05",Colegio Libre de Estudios Universitarios
4210088950,"0138bxv06",Centro Universitario Luis Donaldo Colosio Murrieta
4210142543,"049ps3c72",Instituto Tecnológico de Cerro Azul
4210093516,"00grdkt08",Universidad Técnica de Comercio
4210122027,"031pdhx80",Escuela Superior Politécnica Ecológica Amazónica
4210097865,"00yty3s07",Universidad Nacional Tecnológica de Lima Sur
4210150230,"05cff1n73",Escuela Superior Tecnológica de Artes Débora Arango
4210118112,"02np1f094",Unión Americana de Educación Superior
4210092057,"00cbbq754",Universidad Privada San Francisco de Asís
4210107316,"01q4mdv90",Universidad Privada de Oruro
4210147897,"04ns19e26",Association of Canadian College and University Teachers of English
4210134706,"03hqq6242",Plan Ceibal
4210089278,"00ccec020",Universidade do Oeste Paulista
4210122826,"02gaz5v17",Toledo Prudente Centro Universitário
4210140372,"035mpnm25",Universidade Metropolitana de Santos
4210139486,"043eemy38",Centro Universitário de Formiga
4210096016,"00s7qjp35",Universidade Vale do Rio Verde
4210129649,"03a0gk952",Escola Superior Aberta do Brasil
4210147845,"04bpf7m84",Escola Superior de Saúde Ribeiro Sanches
4210154674,"02bwjrg36",Academia Nacional Superior de Orquestra
